1.050963 0.103547789886565
1.004313 0.10568220232825
0.956414 0.107338884776257
0.910743 0.108744967973907
0.869387 0.109811595553159
0.833268 0.110074775164425
0.802381 0.10891733769528
0.776007 0.10587157348417
0.752966 0.100860905378572
0.731924 0.0943823151088788
0.711727 0.087361185996674
0.691683 0.0806163160481907
0.671748 0.0744840219721894
0.65264  0.0689031766940922
0.635941 0.063733493824516
0.624249 0.0589993273837882
0.621204 0.0548631640212542
0.630916 0.0514135954509795
0.656368 0.0485594710087451
0.697366 0.0461060061068539
0.749925 0.0438849580534619
0.808058 0.041830905167192
0.866325 0.0399500421829845
0.921143 0.0382365273143009
0.970719 0.0366480969586445
1.014423 0.0351696222277856
1.052204 0.0339518043165259
1.084218 0.0334108213925567
1.110668 0.0339711496692189
1.131784 0.0355969948045389
1.147901 0.0379023942629566
1.159582 0.0406393258323058
1.167774 0.0438445820680178
1.173954 0.0476384981483503
1.180189 0.0518853360444012
1.188916 0.0561543884153592
1.202192 0.0601504917938296
1.220445 0.0639503999353567
1.241186 0.0678632967377586
1.258763 0.072188366167713
1.266286 0.076928834001399
1.258944 0.0817955796235239
1.235924 0.0866397288155774
1.199665 0.0916403569229774
1.153978 0.097108969841169
1.102639 0.103202071704313
1.048778 0.109551593064118
0.994755 0.115280185294633
0.942235 0.119679927935859
0.89228  0.122531332678676
0.845406 0.12377798722907
0.801591 0.123235248284183
0.76028  0.120591710949212
0.720531 0.115608636199082
0.681399 0.108430157067503
0.642465 0.0998214027533366
0.604178 0.0909446878288747
0.567762 0.0827067383704904
0.534886 0.0753994416626247
0.507477 0.068936582164058
0.487817 0.0632429940853208
0.478731 0.0583881880309617
0.483538 0.0544282325449642
0.505308 0.0512225761156278
0.54526  0.0484734658584089
0.601152 0.0459125976092962
0.667339 0.0434311007903657
0.736852 0.0410696433211816
0.803747 0.0389070177719695
0.864109 0.03695779027721
0.915841 0.0351644332974175
0.958028 0.0334747470794182
0.990449 0.0319744048545748
1.01337  0.0310157049982389
1.027499 0.0311196215529945
1.033953 0.0324727476912216
1.034205 0.0346570651566851
1.030058 0.0371356800100122
1.023661 0.0396824107684626
1.017569 0.0423618911307175
1.014712 0.0452785354544622
1.018122 0.0482630652502259
1.030285 0.0509474316574084
1.052185 0.0531584865172203
1.082272 0.0550289757429136
1.115781 0.0568949747432923
1.145484 0.059143122807358
1.164577 0.0619908267800019
1.169838 0.065436809524096
1.162239 0.0693771613785193
1.145265 0.073655595006176
1.123018 0.078175000424953
1.099141 0.0829206087832835
1.076439 0.0876982517358032
1.056806 0.0921242315932571
1.041191 0.0958785118469975
1.029549 0.0987033890156405
1.020763 0.100439552291985
1.012659 0.10120976179202
1.002189 0.101422812566703
0.985975 0.101528246215968
0.961373 0.101720084458511
0.927878 0.101841872646874
0.887701 0.1015654531583
0.844748 0.100633294417313
0.803028 0.0989313410540739
0.765798 0.0963975733247089
0.735436 0.0928875105296481
0.713515 0.0881964448459282
0.700766 0.0823540303704198
0.696985 0.0759156833112093
0.701059 0.0697079069077334
0.711217 0.0642465820069054
0.725485 0.0595730793231366
0.742205 0.0555033041036765
0.760487 0.0518729770969689
0.780547 0.0486426195435606
0.803796 0.0458519718700144
0.832465 0.0435117572655187
0.868391 0.0415708751189925
0.911255 0.0399570461369387
0.957877 0.0386128894968094
1.003735 0.0375107440263352
1.045223 0.0366573614781229
1.080692 0.0361225856035289
1.110207 0.036112103097505
1.134864 0.0369804812681665
1.156158 0.0389787334004106
1.175524 0.0419237172620923
1.194054 0.0453610878991991
1.212379 0.0490553233087051
1.230695 0.0531124490422957
1.248884 0.0576171333403166
1.26664  0.0622954285839779
1.28348  0.0667632359027799
1.2985   0.0709809004553695
1.309769 0.0752867091311803
1.313696 0.08014237392396
1.30566  0.0857504713303371
1.282615 0.0917752265702169
1.245222 0.0976738496551272
1.19702  0.103254766349695
1.142193 0.108710713976364
1.084148 0.114277517320039
1.025192 0.119828304756019
0.966703 0.12473092441208
0.909441 0.12830086677395
0.853817 0.130238540636265
0.800079 0.130455430263123
0.748416 0.128715688534962
0.698999 0.124538221189196
0.651991 0.117501450159214
0.607558 0.107892303040519
0.565929 0.0971137410689
0.527497 0.0870062847215597
0.492962 0.0785903532959482
0.463451 0.0717567103341233
0.440647 0.0659413041032763
0.426956 0.0607894445107587
0.425606 0.0563156631507953
0.44032  0.0526218093794912
0.474057 0.0495962395163538
0.526868 0.0469416562822178
0.594386 0.0443977485789188
0.668819 0.0418909951807191
